,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G01440,509.58574691614,0.286674070877956,0.125021578407296,2.29299673328413,0.0218481930255131,0.0561558264186478
AT1G01448,195.413127855472,0.016075945478944,0.19341841843727,0.0831148636661913,0.933760207243168,0.959556226085819
AT1G01453,51.9018986519288,-0.0669316564624138,0.394773568750154,-0.169544421817089,0.865368434520472,0.916507064868517
AT1G01460,0.433164236923869,-2.25271858409791,4.90686427198744,-0.459095352801654,0.646165693730491,NA
AT1G01470,3433.30197904175,-0.386113926560291,0.0477331291495556,-8.08901350989444,6.01499003121166e-16,9.33248490814101e-15
AT1G01480,67.3645617160023,-0.338386203744173,0.342540629543455,-0.987871728370385,0.323215473012115,0.471252427503475
AT1G01490,2280.59343375475,-0.104508246887454,0.0576770004351772,-1.81195703831564,0.0699928349918892,0.14685926887514
AT1G01500,548.093838780645,-0.596287507822645,0.12529741876349,-4.75897679064074,1.94576805384452e-06,1.24976319532958e-05
AT1G01510,1104.52922860738,0.0440213690157,0.085657620517238,0.513922389506968,0.607306253158612,0.733191753419322
AT1G01520,105.478979095731,0.750300160015313,0.266710281908964,2.8131654867037,0.00490563975956853,0.0157470807864964
AT1G01530,1.02518070964824,-0.269378110911151,3.98714288986588,-0.0675616897492761,0.946134552835486,NA
AT1G01540,2056.70741610168,0.250367095822843,0.0610268304819169,4.10257412757215,4.08578890185903e-05,0.000211202914442011
AT1G01550,3473.83147729742,0.113159894086541,0.0466883622157398,2.42372807089797,0.015362103699307,0.0415917042425798
AT1G01560,4.92657709672724,-0.356970590558561,1.63938588620749,-0.217746531528563,0.827626606512533,NA
AT1G01570,76.8055959844611,0.696002760490857,0.325817985073118,2.13617047669933,0.0326655209288907,0.0787674366155202
AT1G01580,29.3246308539762,0.516512473836057,0.524482484649074,0.984804047711241,0.324720332021705,0.472548966146419
AT1G01590,0.457604094693636,2.33956601782298,4.90168080088207,0.477298729326065,0.63314941566905,NA
AT1G01600,129.858012657435,-1.15081311713697,0.254645505346925,-4.5192752001223,6.20516942969033e-06,3.69735851757002e-05
AT1G01610,2682.1089668831,-0.0784148109398847,0.0539791801995921,-1.45268621438747,0.146310896276933,0.262605394150788
AT1G01620,16353.2983673757,0.471255317338598,0.0222795715542556,21.1519021445717,2.65036689660723e-99,2.5734689274944e-97
AT1G01630,2153.73655040221,-0.445510066209805,0.0608547687411151,-7.32087353918095,2.4636192510139e-13,3.24332102797387e-12
AT1G01640,101.232905648917,0.280908337171417,0.296285797593358,0.948099232069685,0.343078939173582,0.491042119030312
AT1G01650,870.44458435602,-0.348405331901116,0.0940853435871012,-3.70307763800186,0.000212999661687421,0.000958368391901845
AT1G01660,61.4083379643542,0.284832307899025,0.352856810164732,0.807217828008053,0.41954099616673,0.566774764601181
AT1G01670,26.6350074131279,-0.59302590468318,0.600333251948752,-0.987827848546035,0.323236966278131,0.471252427503475
AT1G01680,7.10826805031105,-1.21671849581543,1.21578351729032,-1.00076903372337,0.316938483673053,NA
AT1G01690,172.978604273377,0.0536164969944595,0.21842982849604,0.245463256385936,0.806097755165501,0.876696229864257
AT1G01695,11.8073376380944,-0.113223886521525,0.879292098081745,-0.128767092037484,0.897541945449185,0.936860932460888
AT1G08775,2.87650259545036,0.927190844107246,1.95784316999457,0.473577689120941,0.63580108853149,NA
AT1G04037,9.22488034143244,-1.28509457898241,1.01700439956525,-1.26360768894585,0.206370872459762,NA
AT1G01700,40.6070395154731,0.439695314223024,0.497008413090571,0.884683845669423,0.376327170788518,0.524297645419207
AT1G01710,990.749830748278,-0.108997089918838,0.0884818517768293,-1.23185814638863,0.218002078170627,0.355185046535758
AT1G01715,85.0397059544034,-0.0842760758926547,0.294829038807728,-0.285847270111053,0.77499510160494,0.855991919433557
AT1G01720,1312.5866050303,0.0153562916754097,0.0792021665731583,0.193887267733077,0.846264153401067,0.902867071887097
AT1G01725,42.1070272509692,0.0477007954159018,0.463774650851367,0.102853390818872,0.918079330171905,0.949718236713617
AT1G04047,8.79849788797337,-0.398774046826133,1.0005489584573,-0.398555256547352,0.69022093568996,NA
AT1G01730,530.018236345826,-0.355539049857042,0.124493297923843,-2.85588907825816,0.00429165038032867,0.0139977784522879
AT1G01740,140.771006520868,0.356465443638894,0.239896688155021,1.48591231659082,0.137302315343516,0.250060451385576
AT1G01750,172.203230538677,-0.660000329719091,0.207899191205735,-3.1746171107802,0.00150034333606757,0.00554505019237839
AT1G01760,58.3689972753623,0.130632079824012,0.366766239279113,0.356172585788628,0.721711320887524,0.818041611873408
AT1G01770,627.074576842077,0.183519598804421,0.113233031763368,1.62072494171079,0.105076642041571,0.203026449056779
AT1G01780,1051.08905439941,-0.412890390950419,0.0851204888960979,-4.85065812362066,1.2305248824793e-06,8.167431200076e-06
AT1G01790,3120.61553664926,0.117176775291932,0.0521355517787526,2.24754071442832,0.0246054916047422,0.0621124285610357
AT1G01800,1787.95512543644,-0.16820120107416,0.0700049950353657,-2.40270284983502,0.0162744056854751,0.0437069547314629
AT1G01810,21.6861638812746,-0.554777808967705,0.629405752330551,-0.881431106902796,0.378084527191269,0.526072671647593
AT1G01820,1752.4271454366,-0.259369523331609,0.0701748977128515,-3.69604419507561,0.000218984868672428,0.000983292456335901
AT1G01830,599.913407448847,-0.31694126826914,0.111600333810299,-2.83996702740948,0.00451181971021002,0.0146190592584308
AT1G01840,1.6188208987339,0.922650532430777,2.86460909989358,0.322086016017003,0.747387531873158,NA
AT1G01860,244.295048899897,-0.385605788634482,0.196736644734635,-1.96000998774071,0.0499946229218691,0.111734254513734
AT1G01880,65.4039034924253,0.0675199384923582,0.343811588894419,0.196386453142779,0.844307698635102,0.901681907630444
AT1G01900,94.2085988479283,0.357785940893881,0.286808833724704,1.24747183079202,0.212224542756976,0.348019980439247
AT1G01910,1316.31120701429,-0.214866002275803,0.0796568250646777,-2.69739601222295,0.00698841075290128,0.0213839785754556
AT1G04083,0.841724027098761,-1.07145457772,4.51824547384298,-0.237139523277976,0.812548551547663,NA
AT1G01920,408.220730640882,0.428305329307519,0.139473445385168,3.07087365716619,0.00213433443141852,0.00759372178059485
AT1G01930,533.872110255659,0.190112083590078,0.118576900209069,1.60328093629435,0.108872643396025,0.208839177399053
AT1G01940,540.754802844297,-0.305406413466976,0.117657536848347,-2.5957233310147,0.0094392037384633,0.0275931606669821
AT1G01950,598.625019157483,0.0968466128435384,0.111475350542488,0.868771547900417,0.384972098301818,0.532794239677191
AT1G01960,2373.21189226226,0.38995058135208,0.0589259118483217,6.61764186790748,3.6497390233994e-11,4.07360509886381e-10
AT1G01970,1491.92876762649,-0.354727964870212,0.0753176548424045,-4.70975849702767,2.48010484374383e-06,1.56956941182099e-05
AT1G01980,0.548294824288324,2.57664782576985,4.88414971694942,0.527552997982052,0.597809622963319,NA
AT1G01990,493.246964769529,0.0967026200557587,0.132529255501288,0.72966998637383,0.465591931318235,0.610743129397063
AT1G02000,405.84085656218,0.153081015250082,0.137311530659305,1.11484457652652,0.264917030497539,0.409288258968639
AT1G02010,444.997950172796,-0.0472936405733756,0.128534287402141,-0.367945717280942,0.712913710325663,0.811250693642661
AT1G02020,468.646906920834,0.137546625700739,0.142376223160147,0.966078623577646,0.334004840150749,0.481486589809563
AT1G02030,20.7454619105468,0.870680034486034,0.635077108724088,1.37098318066492,0.170380199219576,0.294287897132059
AT1G02040,0.981459061212193,0.297870549713248,4.0826370252773,0.0729603312439992,0.941837684423768,NA
AT1G02050,233.808447911695,0.0968486197682629,0.18233397710729,0.531160573058058,0.595307511961272,0.723478079820368
AT1G02060,100.096602685511,1.60596642946765,0.285521837930805,5.624671097336,1.85861755951921e-08,1.56897666799903e-07
AT1G02065,11.9715125299776,0.202560979505561,0.858775649065167,0.235871824877733,0.813532131933763,0.88107768130009
AT1G02070,2.57937445291852,1.89124982567061,2.23050507391171,0.847902050432848,0.396492522542623,NA
AT1G02080,2509.53366032512,0.351577640866683,0.0595308036337144,5.90581042765518,3.50917320593293e-09,3.21278088734417e-08
AT1G02090,1493.02531129982,-0.181285334180227,0.07444397599432,-2.43519145449807,0.0148839121804498,0.0405038252257978
AT1G02100,1010.09283825911,-0.0845346886120715,0.0915868102826586,-0.923000684827624,0.35600684834546,0.504587009147533
AT1G02110,972.636176326811,-0.161132971793021,0.0879638172760152,-1.83180967792035,0.0669797808677585,0.141629263664961
AT1G02120,1463.60522925228,-0.352968424854367,0.0736559976331595,-4.79212061741817,1.65027633834722e-06,1.07262775706151e-05
AT1G02130,2017.70047003823,-0.195113374821764,0.0621972834800123,-3.1370079833867,0.00170681479632457,0.00621813345386378
AT1G02140,4253.99112818376,-0.378351474088832,0.0464164212742685,-8.15124181705443,3.60206018260721e-16,5.65233753389091e-15
AT1G02145,566.374628147517,0.0960781921898759,0.117320472583015,0.818937991593001,0.412821792767259,0.560455580806909
AT1G02150,4337.55829779767,-0.0794849230687757,0.0423142699831273,-1.8784424994327,0.0603206561956886,0.130347070466956
AT1G02160,533.584508437978,-0.330501903790828,0.133899782861058,-2.46827811613239,0.013576479152943,0.0374984965065661
AT1G02170,1060.65655335243,0.221426684984051,0.0862651440579658,2.5668152230206,0.0102637289027612,0.0296059192701404
AT1G02180,223.057768929131,-0.59817541823713,0.19439696147551,-3.07708214005438,0.00209037689878324,0.00745014217140013
AT1G02190,12.8705217724419,1.14477951209116,0.872213404269955,1.31249933386353,0.18935171065552,0.319348616144293
AT1G02205,1782.3381894802,0.793356190465515,0.0711723838868396,11.1469666623351,7.4089143125162e-29,2.01619955015079e-27
AT1G02220,176.586736860818,-0.437711703874712,0.204245519678512,-2.14306636720199,0.0321077696229666,0.0776760897581232
AT1G02230,21.1215055210842,-0.0206623001135108,0.616729494861852,-0.0335030192096443,0.973273458203886,0.984815842964574
AT1G02250,1.7027298448638,-4.19540323806788,3.37453518594029,-1.2432536651411,0.213774372718168,NA
AT1G02260,365.88505517876,0.0853053083423563,0.155824288796066,0.547445517007936,0.584072691547624,0.71490746325312
AT1G02270,614.295627428916,0.0506953210029885,0.10989983390657,0.461286602544699,0.644592995658357,0.762064423533834
AT1G02280,3534.15961449543,-0.49260173326217,0.0470541466717971,-10.4688272576287,1.20121894478022e-25,2.91934315110981e-24
AT1G02290,334.078025691367,0.414438627189846,0.161277215763434,2.56972831052439,0.0101778301346774,0.029386832730057
AT1G02300,800.28065724741,0.144740875458351,0.102742048681674,1.408779339283,0.158900426215993,0.279335198894956
AT1G02305,2315.57530867227,0.0166283250614012,0.0583973527426481,0.284744500913949,0.775839894478183,0.856604777791895
AT1G04097,0.433164236923869,-2.25271858409791,4.90686427198744,-0.459095352801654,0.646165693730491,NA
AT1G02310,19.9940266127824,-1.06377502806406,0.691228756237095,-1.53896234562785,0.123813489096537,0.230300439022806
AT1G02330,869.29976963208,-0.124713634529062,0.0943570132701374,-1.3217208791043,0.186261113412869,0.315241599640339
AT1G02335,447.054140526882,-0.42498061369462,0.130655370768159,-3.25268384449902,0.00114320616068135,0.00435268590118035
AT1G02340,446.87986864908,0.97517337432406,0.136010914674667,7.16981704487934,7.50980591828663e-13,9.56795649383454e-12
AT1G02350,74.1553494336841,-0.875766424974924,0.327645024884482,-2.67291232419505,0.00751959007640188,0.0227668221285527
AT1G04107,614.348666794732,0.132625587986838,0.113887280049424,1.16453380859813,0.244207750497023,0.385491123170464
AT1G02360,1009.88119517765,-0.107855736628877,0.0941568958051424,-1.14548951201709,0.252006437544086,0.394459785157556
AT1G02370,266.639476540147,-0.13197120684768,0.192347385496577,-0.6861086596367,0.492644590590181,0.63529588618195
AT1G02380,85.8115429490036,0.295542511995315,0.297109176338847,0.994726974229347,0.319869071511759,0.467573621176346
AT1G02390,96.8242475631015,0.792899640202152,0.279373239389882,2.83813740333094,0.00453776439320734,0.0147008213001745
AT1G02400,228.472319447669,0.343662644640495,0.181332695003858,1.89520507944353,0.0580652374886121,0.126318001655567
AT1G02405,4.72782448125248,1.2012774277274,1.51034247545153,0.795367572092064,0.426399717440274,NA
AT1G02410,670.414045135023,0.0585314451416309,0.106855207217417,0.547764088113531,0.583853900131959,0.714681958009539
AT1G02420,7.5083659942183,1.410703866345,1.16287946141934,1.21311271988859,0.225086727466015,NA
AT1G02430,5.34943203914712,0.0245107544721538,1.31981968963242,0.0185712902032703,0.985183105984243,NA
AT1G02440,3.416105001893,-2.44806333262376,1.96364623024997,-1.24669265517961,0.212510212972985,NA
AT1G02450,2.55493459514875,0.632193104400534,2.02894563274389,0.311587010611799,0.755354407162065,NA
AT1G02460,62.3512197648278,-0.0925224207937561,0.35329903262219,-0.261881330687643,0.793412933401339,0.86831232345256
AT1G02470,26.9947925267499,-0.0519126978741786,0.545131338752521,-0.0952297073820332,0.924132374128064,0.953499913280949
AT1G02475,1485.69717176325,0.241162450435874,0.0734371874608327,3.28392819461525,0.00102371001323213,0.00394344766132743
AT1G02490,3.17172010360131,-1.1329798442858,2.02661840253977,-0.559049420880586,0.576127992216619,NA
AT1G02500,14820.6916272128,-0.279480137651758,0.024413468147945,-11.4477851306547,2.41230508735834e-30,6.81575052141328e-29
AT1G02520,337.367771400691,-0.587166304517001,0.154662175291186,-3.79644411060124,0.000146786436403177,0.000682363919462914
AT1G02530,7.63039065083391,1.60796304093211,1.1652242142754,1.37996020099191,0.167598899144763,NA
AT1G02560,8334.94302573139,-0.0877762658060263,0.0310787615817699,-2.82431671465037,0.00473815391520801,0.0152710767140926
AT1G02570,56.0083397142584,-0.363988736253216,0.374669085190052,-0.971493914606222,0.331302382017442,0.478959587927075
AT1G02575,18.6752066478547,-0.0879221469442528,0.759011288312957,-0.115837732979803,0.907781145203294,0.943216761873626
AT1G02580,11.6195595127434,-2.83022530770003e-05,0.989052266549641,-2.86155282528537e-05,0.999977168111811,0.999977168111811
AT1G02610,66.2256073038394,0.0468717145391461,0.362477619218529,0.12930926505255,0.897112940534055,0.936604228721318
AT1G02620,10.0430043386145,-0.590621230252088,0.930887423011305,-0.634471167675144,0.525773377398024,NA
AT1G02630,3.79333450119893,1.69987606368256,1.78917077554863,0.950091565832394,0.342065728382607,NA
AT1G02640,741.255650004177,0.85620638232382,0.102384945789884,8.3626198726612,6.13406074309164e-17,1.01087365967029e-15
AT1G02650,38.5040435015709,-0.11740232744715,0.465868982970456,-0.25200717742266,0.801035516031042,0.873325543704861
AT1G02660,252.485037989018,0.774909105955105,0.171937598628817,4.50692060453861,6.57752310653982e-06,3.9057230229531e-05
AT1G02670,79.3969171276509,1.10280443447116,0.321383141743305,3.43143211709588,0.000600403375453042,0.00245357490834219
AT1G02680,295.301240459708,0.0378021381665442,0.158065938660962,0.239154232004572,0.810985990530974,0.879507844099873
AT1G02690,710.161886740971,-0.0434908390248289,0.111693147888302,-0.389377861104976,0.696996646659763,0.800271173386843
AT1G02700,113.80707993828,-0.167018393228358,0.268828915606611,-0.621281356030776,0.534414518469796,0.672063788823563
AT1G02705,8.973937391551,-0.0807189439906651,1.00570632306724,-0.0802609490855002,0.936029716092509,NA
AT1G02720,433.039457936072,0.0961599061529755,0.13040424128176,0.737398609184849,0.460879981013108,0.606356219294727
AT1G02730,923.05484320788,0.418599430626316,0.0904510289970331,4.62791231087096,3.69370342933785e-06,2.27563819855721e-05
AT1G02740,167.036064053845,0.244862083127204,0.224971621466912,1.08841320309912,0.276412735073507,0.421341994899047
AT1G02750,439.909345087715,-0.242238736788001,0.13551840989517,-1.78749689415175,0.0738572136540638,0.153627164114789
AT1G02770,34.5974890473884,-0.250538603635428,0.48024594700311,-0.521688116680358,0.601887499872195,0.728690114918541
AT1G02780,21963.2430583204,-0.490868570280474,0.0176340738172432,-27.836368122747,1.57514847814258e-170,3.42918113946789e-168
AT1G02800,103.332314143682,0.170942336409636,0.279701773945969,0.611159285827973,0.541094134236068,0.678072520859814
AT1G02810,351.593141899461,0.703915359956746,0.146824437040703,4.79426568318191,1.63271774742659e-06,1.06188265573197e-05
AT1G02813,7.41201338732847,0.130031435574222,1.1301200459217,0.115059843459525,0.908397688728395,NA
AT1G02816,563.10659324662,0.186186229564554,0.116454373460023,1.59879121781948,0.109867001073731,0.210297946895596
AT1G02820,201.817791639453,-0.956741814064261,0.206090043280964,-4.64234855227784,3.44471116602868e-06,2.13048792870231e-05
AT1G02830,5.25840529189102,-1.25331979827538,1.41973266912073,-0.882785770543398,0.37735203004256,NA
AT1G02840,3793.44433114449,-0.206826175436366,0.0463842175911479,-4.45897734568744,8.23516236061108e-06,4.8099301875786e-05
AT1G02850,699.377307844222,-0.167276799624562,0.10720815588712,-1.56029919776521,0.118689192891503,0.223238440103862
AT1G02860,322.012131629579,0.583451576289462,0.167129388422794,3.49101723996907,0.000481185202561992,0.00200723524796029
AT1G04147,2.61619882855238,1.54419818186034,2.17056427287274,0.711427070444035,0.476819628919461,NA
AT1G02870,682.746738038478,-0.609044227452144,0.112021564482882,-5.43684807709692,5.42313401086242e-08,4.33389712568225e-07
AT1G04153,1.48278480434187,0.73728179791252,3.2511849086868,0.226773259171629,0.820600058111073,NA
AT1G08815,19.3498334850574,0.603551469987213,0.716466029550152,0.842400679298312,0.3995637129173,0.547067488155506
AT1G02880,725.043267640212,-0.122803549118741,0.101369255760302,-1.21144767412639,0.225723877366467,0.364579101792272
AT1G02890,1874.58773083593,0.625700089015303,0.0649023784733032,9.64063419143686,5.38542215787958e-22,1.11381301069265e-20
AT1G02900,878.828233110908,-0.0256968969078105,0.0935185533459853,-0.274778597277282,0.783486342287723,0.861368516436035
AT1G02910,1643.71709703229,0.0801893044043467,0.067613985107738,1.18598695634595,0.235627450674627,0.375518722102137
AT1G02920,941.67396111273,-0.176382768364904,0.0913620017406623,-1.9305922046846,0.0535335026435736,0.118275814728596
AT1G02930,916.607256834227,-1.15447666840903,0.0944428611146639,-12.2240755392551,2.31196832623937e-34,7.33376210479795e-33
AT1G02940,22.8261460003289,-0.0254245689696237,0.605270959020769,-0.0420052682037754,0.966494498406261,0.980623980378644
AT1G02950,59.7993088705267,-0.329744188702383,0.357923503215869,-0.92127000808748,0.356909475543885,0.505623794314585
AT1G02952,0.216582118461935,-1.37360297856836,4.98773847585275,-0.275395950533175,0.783012054859522,NA
AT1G02960,336.800142454394,0.494043813799656,0.156487815744412,3.15707527419621,0.00159360202539981,0.00584895777982587
AT1G02965,0.2837883074773,-1.57093317274814,4.97531586650828,-0.315745414944003,0.752195752560587,NA
AT1G02970,166.905221014191,0.0368169478432953,0.209569621171726,0.175678839506642,0.860546260364227,0.912964393831174
AT1G02980,1.96291812242439,0.294872619804845,2.78772182986683,0.105775481845307,0.915760490290297,NA
AT1G02990,468.851626079783,0.268655122294303,0.129743648129628,2.07066107795804,0.038390479973606,0.0899381764238708
AT1G03000,866.778675474561,0.466904011391403,0.100431554825869,4.64897722833161,3.33585035145014e-06,2.06810722328213e-05
AT1G03010,25.6008083367308,1.60850203368826,0.581955013950904,2.76396284099025,0.00571040419101433,0.0179760394944533
AT1G03020,9.29533075961938,-1.24937712645388,2.37996977659373,-0.52495503881651,0.599614446816119,NA
AT1G03030,414.890638170476,0.353954173746966,0.145386114327967,2.43458032689767,0.0149090702788745,0.0405616142472615
AT1G03040,1086.75110493145,-0.0401181514674354,0.0841849924236624,-0.476547545024891,0.633684343487575,0.753357687624547
AT1G03055,218.670859814349,-0.298509170715491,0.195247927843776,-1.52887241371564,0.126296076213406,0.233992246550718
AT1G03060,1423.59276415549,0.262233695063796,0.0728768304588582,3.59831366722017,0.00032028719686978,0.00138900813706454
AT1G03070,62.1516273215,-0.113705646127488,0.347058341231162,-0.32762689328868,0.743193785379799,0.833333856334798
AT1G03080,1759.63098445612,0.583033821807071,0.0707456324135609,8.24126948782936,1.70392954508362e-16,2.74246465769802e-15
AT1G03090,730.777075372998,1.03153024124296,0.112283150909206,9.18686581994013,4.04453808265823e-20,7.69541275303932e-19
AT1G03100,44.8703690363319,0.547834342591614,0.434752502167695,1.2601062440356,0.207631038087334,0.342715493194113
AT1G03103,1.09658964857665,3.57999895215034,4.22675507826001,0.846985189788686,0.397003376516659,NA
AT1G03106,17.0419751075384,0.114798134291469,0.696475219486443,0.16482730624087,0.869079910722629,0.919073820486387
AT1G03110,623.201978018578,-0.540588928171785,0.110435033037314,-4.89508549328843,9.82630006609808e-07,6.6305885144222e-06
AT1G03120,22.1498813602622,-0.116128360656635,0.635053830555754,-0.18286380629341,0.854904882381591,0.90886926994017
AT1G03130,36945.4598089692,0.392091092299191,0.0143119671260474,27.3960308073651,3.05802991505834e-165,6.32461747032366e-163
AT1G03140,1414.58756563372,0.259384989771661,0.0750725049491868,3.45512634681934,0.000550035001876485,0.00227107684344369
AT1G03150,777.157301842307,-0.18274238639764,0.0994778851878449,-1.83701519239745,0.0662076526313689,0.140297814725612
AT1G03160,1586.05925441559,0.0475484659813424,0.0688503431492052,0.690606085699535,0.489813121996494,0.632907346565756
AT1G03165,3.37737683158124,1.24340053285799,1.79579512787651,0.69239553752899,0.488688967466836,NA
AT1G04173,6.79651237402478,-0.0652036213729428,1.2178322645478,-0.0535407241794122,0.957301083960838,NA
AT1G03170,14.4848007000504,0.322312674406223,0.754830297947185,0.427000181739889,0.669379195321066,0.780829132410056
AT1G03180,141.687751950413,0.207163140228863,0.244422751758152,0.847560788587489,0.396682619534173,0.544405437107217
AT1G03190,289.091987269844,0.515600051686386,0.178320459829382,2.89142396884639,0.00383500373995901,0.0126884574227855
AT1G03200,7.21235775785611,1.37913783647523,1.18293505012117,1.16586099662358,0.243670650712085,NA
AT1G03210,262.263468660586,-0.133297718474906,0.169156844464427,-0.788012562524115,0.430689357724917,0.577622546946809
AT1G03220,9012.33971257038,0.299387743499444,0.0330096006896812,9.06971721087897,1.1932630492249e-19,2.23947970817327e-18
AT1G03230,1835.37105560546,0.213654599252569,0.0648160307393849,3.29632340665291,0.000979591777681767,0.00378690040112417
AT1G03240,1.56495454477308,0.47946340013669,3.13062278017144,0.153152721935548,0.878277840154897,NA
AT1G03250,950.743503460168,-0.70253185571678,0.091912115832243,-7.64351739001454,2.11366566580589e-14,2.98802688313037e-13
AT1G03260,304.00669481043,-0.327690734010968,0.167773975699174,-1.95316784170706,0.0507997102732581,0.113264295803312
AT1G03270,92.3537490184861,0.305048537864675,0.295521028466713,1.03223970032655,0.301959841241112,0.448708692818346
AT1G03280,1060.67765159637,0.162610023767284,0.0868322908945233,1.87269070172074,0.0611111080993498,0.131743373451065
AT1G03290,473.742159918434,0.269376662001634,0.126799550350185,2.12442915812944,0.0336342739663638,0.0806707705174922
AT1G03310,2689.89492699064,0.151378223937935,0.0578466034155354,2.61689044818283,0.00887348152728213,0.0261762009623804
